409	1
410	84
412	15
413	26
414	6
415	16
416	8
417	13
418	2
419	20
420	59
421	12
422	5
423	10
424	3
425	2
426	7
427	12
428	18
429	6
430	2
431	42
432	55
433	8
434	101
435	63
436	7
437	9
438	7
440	76
441	42
442	81
444	6
445	12
446	9
448	8
449	1
450	7
451	1
452	3
453	5
454	101
455	37
456	4
457	190
458	5
459	6
460	3
461	4
464	10
466	60
467	1
468	22
469	5
470	1
471	40
472	6
473	7
474	70
475	25
476	1
477	17
478	1
479	4
480	238
481	19
482	8
484	2
485	53
486	3
487	4
488	1
489	11
490	12
491	17
492	14
493	12
494	41
495	1
496	1
497	43
499	2
500	144
501	6
502	15
504	2
505	7
506	2
507	13
508	66
509	61
510	1
511	2
512	4
513	4
514	18
515	24
516	18
517	9
518	4
519	21
520	69
521	3
522	7
523	4
524	34
526	1
527	220
528	3
529	40
531	24
532	16
533	18
534	14
535	15
536	3
537	12
538	12
539	106
540	18
541	124
542	14
543	41
544	8
546	21
547	2
548	6
549	2
550	5
551	93
552	61
553	65
555	65
556	6
558	8
562	23
563	1
564	2
567	3
568	2
569	6
573	1
574	4
575	16
577	4
579	1
580	5
581	4
583	1
585	36
586	116
587	115
588	183
589	224
590	164
592	189
593	279
594	77
595	146
596	60
597	135
599	11
600	1
602	1
605	10
606	4
608	181
609	14
610	33
611	6
612	6
613	8
615	1
616	45
617	3
618	1
619	5
626	1
627	6
628	35
631	11
632	1
633	1
634	4
635	2
636	1
637	33
638	1
639	4
640	11
645	2
647	29
648	162
649	1
650	4
653	65
656	5
661	49
662	7
663	12
665	3
667	8
668	2
670	2
671	36
673	53
674	9
678	9
679	1
680	4
685	2
688	9
691	3
692	4
694	11
695	2
697	5
698	1
700	7
703	2
704	7
706	1
707	21
708	58
709	11
710	8
711	10
714	15
715	3
718	4
719	35
720	27
722	1
724	31
725	5
726	1
728	10
731	3
733	121
735	7
736	123
737	20
741	27
742	11
743	29
745	48
747	3
748	22
750	97
757	1
759	2
760	2
761	19
762	41
764	2
765	19
766	4
773	1
775	1
778	102
779	2
780	202
781	7
782	8
783	47
784	54
785	42
786	64
788	82
790	1
791	1
795	2
798	12
799	23
800	19
801	11
802	46
803	1
804	8
805	35
806	1
808	2
809	9
810	12
813	5
818	10
823	1
824	1
828	6
829	9
830	21
832	37
833	6
835	3
836	17
837	33
838	30
839	15
840	4
841	2
842	12
848	7
849	44
851	6
852	43
858	192
861	9
866	23
867	2
869	3
870	2
875	1
876	1
879	4
880	27
881	5
882	1
885	2
886	6
888	3
889	1
891	5
892	13
893	3
896	2
897	2
898	29
899	47
900	12
901	7
902	36
903	60
904	84
905	14
906	7
907	2
908	57
909	27
910	50
911	13
912	100
913	44
914	35
915	30
916	26
917	2
918	10
919	92
920	45
921	9
922	27
923	69
924	109
926	24
927	3
928	18
929	1
930	20
931	9
932	8
933	23
934	12
935	3
936	6
937	2
938	6
940	8
941	2
942	6
943	7
944	3
945	7
946	3
947	4
948	6
949	6
950	7
951	14
952	12
953	58
954	18
955	18
956	1
959	1
961	1
963	1
965	11
968	28
969	34
970	1
971	10
973	5
976	1
979	1
981	2
982	1
984	2
986	13
987	1
988	2
990	5
991	11
993	1
994	11
996	13
998	3
999	12
1003	3
1004	6
1005	8
1006	5
1007	10
1008	1
1009	9
1010	9
1011	8
1012	9
1013	12
1014	5
1015	20
1016	5
1017	10
1018	6
1019	17
1020	37
1021	27
1022	42
1023	13
1024	6
1025	25
1027	28
1028	71
1029	35
1030	15
1031	24
1032	40
1033	20
1034	5
1035	64
1036	145
1037	24
1040	1
1041	11
1042	42
1043	5
1046	4
1047	33
1049	21
1050	5
1051	3
1053	1
1054	1
1055	2
1056	7
1057	15
1059	36
1060	36
1061	29
1064	13
1066	4
1068	1
1073	119
1077	28
1078	11
1079	71
1080	89
1081	12
1082	6
1083	6
1084	35
1085	2
1086	25
1088	42
1089	131
1090	63
1091	21
1092	47
1093	37
1094	42
1095	15
1096	10
1097	122
1099	4
1100	19
1101	83
1103	15
1104	20
1105	3
1107	2
1111	4
1112	2
1114	1
1116	1
1117	1
1119	1
1120	27
1121	1
1123	2
1124	13
1125	24
1126	6
1127	62
1128	5
1129	39
1130	5
1131	11
1132	8
1135	13
1136	136
1137	1
1140	1
1144	1
1147	10
1148	56
1150	3
1151	2
1156	1
1161	3
1162	1
1163	1
1167	2
1170	2
1171	17
1172	34
1173	11
1175	21
1176	3
1177	6
1178	12
1179	27
1180	1
1183	45
1184	7
1185	10
1186	23
1187	5
1188	22
1189	11
1190	6
1191	6
1192	5
1193	133
1194	11
1196	211
1197	142
1198	200
1199	59
1200	126
1201	72
1202	7
1203	57
1204	45
1206	120
1207	58
1208	107
1209	18
1210	196
1211	13
1212	24
1213	126
1214	146
1215	51
1216	11
1217	15
1218	11
1219	83
1220	84
1221	129
1222	102
1223	28
1224	19
1225	76
1226	6
1227	16
1228	40
1230	58
1231	22
1232	8
1233	40
1234	64
1235	26
1236	3
1237	18
1238	9
1240	131
1241	10
1242	41
1243	16
1244	33
1245	20
1246	86
1247	79
1248	17
1249	35
1250	45
1251	14
1252	59
1253	25
1254	16
1255	6
1256	23
1257	27
1258	109
1259	91
1260	15
1261	34
1262	43
1263	43
1264	5
1265	143
1266	45
1267	30
1268	9
1269	29
1270	171
1271	30
1272	33
1273	11
1274	39
1275	48
1276	57
1277	12
1278	69
1279	8
1280	9
1281	15
1282	53
1283	19
1284	14
1285	41
1286	7
1287	34
1288	66
1289	11
1290	10
1291	140
1292	20
1293	27
1295	11
1296	17
1297	20
1298	23
1299	28
1300	9
1301	13
1302	56
1303	17
1304	62
1305	4
1306	5
1307	85
1310	1
1312	2
1318	1
1320	47
1321	23
1322	3
1323	3
1324	3
1325	2
1326	4
1327	15
1328	2
1329	2
1330	4
1331	1
1332	3
1333	44
1334	6
1335	1
1336	1
1337	1
1339	29
1340	3
1341	2
1342	11
1343	25
1344	14
1345	36
1346	8
1347	27
1348	16
1349	1
1350	22
1351	3
1352	2
1353	4
1354	7
1355	3
1356	91
1357	24
1358	47
1359	18
1361	6
1363	5
1365	6
1366	5
1367	47
1370	68
1371	45
1372	42
1373	30
1374	62
1375	42
1376	43
1377	60
1378	25
1379	11
1380	68
1381	19
1382	4
1385	24
1387	91
1388	17
1389	6
1390	9
1391	86
1392	4
1393	85
1394	58
1395	5
1396	46
1397	2
1398	1
1399	5
1401	3
1405	31
1406	2
1407	70
1408	39
1409	23
1411	16
1412	1
1413	2
1414	8
1415	2
1416	12
1417	2
1419	2
1422	4
1423	1
1425	8
1426	1
1427	1
1428	2
1429	20
1430	3
1431	16
1432	7
1437	2
1438	24
1439	3
1440	2
1441	19
1442	5
1445	7
1446	7
1447	4
1449	24
1453	3
1454	6
1456	1
1457	12
1458	1
1459	12
1460	2
1461	8
1464	17
1465	3
1466	52
1468	5
1473	1
1474	11
1475	1
1476	26
1477	1
1479	30
1480	11
1483	11
1484	3
1485	74
1487	5
1488	15
1489	2
1490	2
1493	1
1495	2
1496	1
1497	3
1498	5
1499	27
1500	59
1502	2
1503	4
1507	1
1513	29
1514	1
1515	15
1516	1
1517	100
1518	13
1519	1
1526	3
1527	116
1529	3
1533	2
1537	13
1541	10
1542	7
1544	67
1545	2
1546	1
1547	2
1549	1
1550	4
1551	3
1552	59
1554	5
1556	19
1562	42
1564	2
1565	1
1566	31
1569	40
1571	2
1572	2
1573	77
1574	1
1580	165
1581	3
1582	5
1583	2
1584	82
1585	1
1586	22
1587	31
1588	20
1589	16
1590	25
1591	26
1592	4
1593	6
1594	6
1596	3
1597	43
1598	4
1599	3
1600	2
1601	3
1602	4
1603	13
1604	3
1605	4
1606	3
1608	58
1609	3
1610	90
1611	5
1612	2
1613	1
1614	26
1615	11
1616	20
1617	97
1619	14
1620	13
1621	2
1623	2
1624	2
1625	77
1626	3
1627	7
1629	3
1631	1
1633	5
1635	17
1639	52
1641	56
1642	2
1643	5
1644	32
1645	51
1646	7
1647	3
1648	4
1649	3
1650	2
1652	1
1653	86
1654	1
1655	1
1656	1
1658	8
1659	1
1660	1
1661	1
1662	2
1663	34
1665	16
1667	5
1670	3
1671	1
1672	12
1673	39
1674	40
1675	1
1676	80
1677	1
1678	10
1679	1
1680	25
1681	7
1682	125
1683	6
1684	4
1685	1
1686	3
1687	18
1688	20
1689	7
1690	45
1693	19
1694	7
1695	2
1696	2
1699	2
1701	8
1702	16
1703	5
1704	141
1707	8
1711	24
1713	7
1717	31
1718	2
1719	16
1721	140
1722	45
1726	13
1727	4
1729	48
1730	4
1731	4
1732	106
1733	4
1734	9
1735	11
1739	1
1746	1
1747	31
1748	48
1752	4
1753	16
1754	15
1755	5
1757	1
1759	1
1760	10
1762	5
1767	2
1769	14
1770	2
1771	1
1772	12
1777	56
1779	23
1783	5
1784	96
1785	5
1791	3
1792	23
1793	2
1794	1
1797	6
1798	2
1799	13
1801	25
1804	3
1805	31
1806	8
1807	1
1809	6
1810	11
1812	3
1816	3
1821	6
1824	1
1825	1
1826	1
1827	3
1829	2
1831	29
1833	13
1834	11
1835	17
1836	3
1837	4
1839	1
1840	7
1841	1
1844	4
1845	15
1848	12
1855	7
1856	3
1857	1
1858	8
1859	3
1860	4
1862	9
1863	7
1866	7
1867	1
1870	1
1873	10
1875	6
1876	43
1881	2
1882	33
1883	24
1884	46
1885	12
1887	2
1888	3
1889	8
1891	1
1892	16
1893	1
1894	16
1895	15
1897	2
1900	1
1902	1
1904	3
1906	2
1907	45
1909	42
1910	2
1911	32
1912	32
1913	3
1914	9
1916	12
1917	92
1918	33
1919	5
1920	18
1921	47
1922	2
1923	105
1924	8
1926	1
1927	10
1928	1
1929	2
1931	6
1932	1
1933	1
1934	3
1936	3
1937	2
1938	3
1939	8
1940	1
1941	2
1942	4
1944	11
1945	24
1946	3
1947	34
1948	7
1949	6
1950	11
1951	7
1952	22
1953	39
1954	64
1955	14
1956	12
1957	13
1958	22
1959	15
1960	26
1961	96
1962	23
1963	11
1964	6
1965	21
1966	8
1967	42
1968	113
1969	10
1970	12
1971	7
1972	7
1973	5
1974	16
1975	7
1976	7
1977	6
1978	2
1979	4
1980	1
1981	3
1982	27
1983	5
1984	3
1985	1
1986	2
1987	2
1990	1
1991	12
1992	4
1993	5
1994	47
1995	6
1996	4
1997	53
1998	4
1999	4
2000	75
2001	47
2002	46
2003	41
2004	15
2005	57
2006	60
2007	2
2008	1
2009	19
2010	21
2011	87
2012	88
2013	21
2014	8
2015	9
2016	4
2017	5
2018	38
2019	48
2020	25
2021	37
2022	8
2023	45
2024	3
2025	7
2026	3
2027	9
2028	188
2032	1
2033	8
2034	9
2035	3
2036	6
2037	1
2038	3
2040	7
2041	3
2042	6
2043	4
2044	2
2046	24
2048	8
2050	4
2051	3
2052	23
2053	20
2054	68
2055	1
2056	1
2057	4
2058	30
2059	15
2060	14
2064	31
2065	13
2066	4
2067	21
2068	2
2069	2
2070	5
2071	2
2072	17
2073	5
2074	3
2075	1
2076	46
2077	5
2078	53
2080	55
2081	67
2082	26
2083	19
2084	5
2085	44
2087	41
2088	18
2089	10
2090	13
2091	4
2092	6
2093	6
2094	39
2095	3
2096	22
2097	10
2098	2
2099	6
2100	51
2102	3
2103	3
2104	1
2105	50
2106	5
2107	3
2108	24
2109	27
2110	18
2111	10
2112	8
2114	16
2115	108
2116	15
2117	14
2118	15
2119	3
2120	4
2121	7
2122	11
2123	15
2124	38
2125	21
2126	15
2130	8
2131	4
2132	7
2133	20
2134	22
2135	11
2136	14
2137	21
2138	10
2139	21
2140	34
2141	18
2142	10
2143	13
2144	49
2145	33
2146	16
2147	3
2148	9
2149	4
2150	28
2151	6
2152	3
2153	11
2154	2
2155	8
2156	1
2159	7
2160	32
2161	43
2162	8
2163	5
2164	1
2165	2
2166	4
2167	58
2169	7
2170	5
2171	8
2172	1
2174	91
2175	1
2176	10
2177	3
2178	2
2179	1
2180	1
2181	4
2182	4
2183	9
2184	6
2185	2
2186	25
2187	2
2188	5
2190	1
2193	40
2194	65
2195	7
2196	1
2201	2
2202	7
2203	7
2204	4
2205	4
2206	5
2207	1
2208	6
2210	2
2211	1
2212	3
2226	1
2227	3
2231	36
2232	27
2236	9
2239	6
2240	7
2241	4
2243	28
2244	2
2245	22
2247	12
2248	39
2249	11
2252	5
2253	20
2255	2
2256	2
2257	1
2259	8
2260	2
2261	6
2262	9
2263	5
2264	4
2265	4
2266	5
2267	2
2268	57
2269	8
2271	2
2272	2
2273	42
2275	5
2278	43
2279	10
2280	2
2281	1
2282	6
2283	2
2286	1
2287	5
2288	45
2289	38
2290	5
2291	80
2292	1
2294	45
2295	2
2296	10
2297	14
2298	1
2300	33
2301	16
2302	59
2303	5
2304	1
2306	6
2307	1
2310	3
2311	17
2312	12
2313	17
2314	2
2315	6
2316	7
2318	16
2320	9
2321	61
2322	8
2323	2
2324	88
2325	13
2327	3
2328	7
2329	129
2330	2
2331	3
2332	2
2333	4
2334	13
2335	28
2336	23
2337	4
2338	18
2339	1
2340	20
2342	2
2344	8
2346	11
2347	3
2348	8
2349	7
2350	2
2351	7
2352	25
2353	67
2354	7
2355	92
2356	5
2357	6
2358	1
2359	26
2360	12
2361	10
2362	1
2363	3
2364	2
2365	2
2366	25
2367	14
2368	1
2369	24
2370	1
2371	24
2372	9
2373	9
2374	9
2375	21
2376	21
2377	5
2378	22
2379	12
2380	10
2381	7
2382	5
2383	4
2384	29
2385	3
2387	16
2388	1
2389	9
2390	7
2391	22
2392	8
2393	33
2394	25
2395	56
2396	92
2398	17
2399	4
2400	2
2401	8
2402	19
2403	30
2404	12
2405	21
2406	54
2407	43
2408	9
2409	26
2410	24
2411	29
2412	17
2413	18
2414	11
2415	1
2416	16
2417	1
2418	6
2419	2
2420	38
2421	29
2422	14
2423	30
2424	50
2425	2
2427	35
2428	23
2429	5
2430	6
2431	27
2432	6
2433	11
2435	1
2436	6
2439	3
2442	3
2443	8
2445	8
2446	2
2447	15
2448	3
2450	16
2451	1
2453	3
2454	13
2455	43
2456	9
2457	8
2458	8
2459	13
2460	3
2462	1
2463	14
2465	3
2467	18
2468	15
2469	7
2470	57
2471	24
2472	3
2473	8
2474	13
2475	3
2476	12
2477	3
2478	26
2481	1
2482	2
2483	1
2485	29
2488	3
2490	45
2491	5
2492	7
2493	1
2494	2
2495	3
2496	23
2497	6
2498	5
2500	7
2501	30
2502	94
2503	1
2504	6
2505	18
2506	6
2511	3
2512	1
2513	10
2514	3
2515	2
2516	1
2517	10
2518	10
2520	3
2521	2
2522	4
2523	2
2524	9
2525	3
2526	3
2527	18
2528	24
2529	56
2530	18
2531	9
2532	12
2533	15
2534	3
2535	3
2537	3
2538	1
2539	47
2540	3
2541	40
2542	67
2544	1
2546	2
2548	6
2549	6
2550	7
2551	8
2552	2
2553	6
2554	3
2555	3
2557	1
2558	9
2559	1
2560	8
2561	4
2563	3
2565	12
2566	2
2567	19
2568	8
2570	5
2571	278
2572	54
2573	1
2574	6
2575	4
2577	1
2579	6
2580	39
2581	36
2582	3
2583	12
2585	2
2586	2
2587	4
2589	1
2590	1
2593	4
2594	10
2596	12
2597	2
2598	25
2599	56
2600	22
2605	43
2606	15
2607	2
2609	1
2611	1
2612	1
2613	8
2614	2
2615	4
2616	26
2617	87
2618	5
2620	1
2622	11
2623	1
2624	2
2625	2
2628	140
2629	2
2630	2
2632	1
2633	3
2634	3
2639	4
2640	61
2641	49
2642	22
2643	16
2644	9
2648	11
2651	1
2652	1
2654	5
2655	1
2656	1
2657	63
2659	1
2660	4
2661	1
2662	12
2664	13
2665	1
2668	8
2669	2
2670	5
2671	56
2672	12
2674	2
2676	6
2677	4
2681	3
2682	3
2683	121
2686	19
2687	24
2688	15
2690	10
2691	3
2692	75
2693	4
2694	48
2695	1
2696	3
2697	1
2698	1
2699	53
2700	76
2701	53
2702	15
2706	103
2707	22
2708	3
2709	9
2710	64
2712	53
2713	12
2716	120
2717	47
2718	10
2719	13
2720	21
2722	29
2723	39
2724	42
2725	1
2726	9
2727	1
2728	13
2729	7
2730	7
2731	12
2732	5
2733	2
2734	10
2735	16
2736	5
2737	1
2738	1
2739	12
2740	1
2741	2
2742	1
2743	1
2744	1
2745	9
2746	39
2747	9
2748	6
2749	2
2750	7
2751	1
2752	8
2754	1
2757	1
2759	8
2761	39
2762	179
2763	48
2764	7
2765	1
2766	2
2769	5
2770	38
2771	4
2772	10
2774	1
2775	1
2779	13
2782	3
2784	2
2786	4
2787	6
2788	28
2789	4
2790	2
2791	87
2792	19
2793	10
2794	15
2795	26
2796	11
2797	91
2798	12
2799	8
2800	1
2801	1
2802	13
2803	13
2804	55
2805	23
2806	9
2807	4
2808	17
2810	5
2812	1
2813	1
2815	7
2816	3
2817	3
2818	3
2819	16
2820	1
2822	11
2824	1
2826	26
2827	11
2828	2
2829	7
2835	1
2836	4
2837	1
2839	1
2840	23
2841	18
2843	9
2844	3
2846	7
2847	2
2848	1
2851	4
2852	1
2856	1
2857	14
2858	204
2859	7
2860	9
2861	8
2862	1
2863	19
2865	1
2866	5
2867	12
2868	2
2870	8
2871	30
2872	25
2874	3
2875	10
2876	1
2877	7
2878	2
2879	7
2880	6
2881	19
2882	4
2883	5
2884	1
2885	1
2886	2
2887	1
2888	5
2889	8
2890	45
2891	3
2892	1
2893	1
2894	1
2896	1
2897	1
2898	1
2899	3
2900	2
2901	14
2902	4
2903	2
2905	4
2906	7
2907	7
2908	39
2912	14
2915	42
2916	88
2917	10
2918	109
2919	8
2921	11
2922	5
2924	10
2925	5
2926	11
2927	2
2928	2
2929	2
2930	1
2931	3
2932	3
2935	8
2936	7
2937	5
2940	6
2941	9
2942	16
2943	3
2944	32
2946	7
2947	53
2948	36
2949	33
2950	14
2951	39
2952	12
2953	31
2956	6
2959	218
2961	5
2962	2
2964	1
2965	1
2966	14
2967	4
2968	41
2969	1
2970	4
2971	6
2972	1
2973	18
2974	1
2975	1
2976	6
2977	2
2978	4
2979	1
2982	1
2983	1
2984	1
2985	70
2986	25
2987	97
2988	3
2989	21
2990	20
2991	23
2992	1
2993	24
2995	14
2996	4
2997	99
3000	48
3002	1
3003	2
3004	11
3005	25
3006	31
3007	6
3008	1
3010	1
3011	4
3013	1
3014	1
3015	3
3016	14
3017	4
3018	10
3019	10
3020	17
3021	1
3022	9
3024	7
3028	2
3029	6
3030	13
3031	4
3032	6
3033	59
3034	36
3035	11
3036	7
3037	24
3038	5
3039	39
3040	9
3041	6
3042	2
3043	1
3044	13
3045	5
3046	2
3048	3
3051	3
3052	79
3053	11
3054	8
3055	3
3056	1
3057	1
3060	15
3061	8
3062	11
3063	6
3064	3
3066	7
3067	10
3068	7
3070	21
3071	9
3072	27
3073	1
3074	4
3075	3
3076	4
3077	2
3078	2
3079	6
3081	62
3082	39
3083	19
3086	1
3087	24
3088	12
3089	16
3090	6
3091	4
3093	4
3094	2
3095	9
3096	1
3097	3
3098	24
3099	7
3100	22
3101	36
3102	7
3103	2
3104	22
3105	22
3106	1
3107	23
3108	36
3109	4
3111	4
3112	1
3113	15
3114	97
3115	5
3117	4
3120	2
3125	1
3127	3
3129	3
3130	5
3132	1
3134	7
3135	3
3138	2
3141	2
3142	4
3143	1
3145	3
3146	17
3147	111
3148	26
3150	2
3152	8
3153	5
3155	9
3156	15
3157	19
3158	3
3159	15
3160	52
3161	2
3162	1
3163	4
3165	2
3167	4
3168	29
3169	5
3171	1
3173	18
3174	39
3175	75
3176	49
3177	6
3178	16
3179	3
3181	6
3182	5
3183	1
3185	3
3186	28
3189	11
3190	4
3192	1
3194	4
3196	9
3197	7
3198	14
3200	8
3201	8
3203	12
3204	8
3206	3
3208	8
3210	42
3211	2
3213	13
3214	2
3217	3
3219	13
3221	5
3223	2
3224	4
3225	4
3230	4
3235	3
3238	6
3240	2
3241	2
3243	15
3244	12
3246	15
3247	36
3248	14
3249	9
3250	9
3251	5
3252	27
3253	61
3254	27
3255	45
3256	31
3257	32
3258	15
3259	11
3260	12
3261	11
3262	11
3263	22
3264	26
3265	9
3266	6
3267	18
3268	11
3269	27
3270	12
3271	17
3272	8
3273	29
3274	12
3275	43
3276	1
3280	1
3281	1
3283	2
3284	1
3285	32
3286	5
3287	3
3289	1
3294	1
3295	1
3296	7
3298	21
3299	3
3300	39
3301	42
3302	2
3303	1
3306	4
3307	13
3308	7
3310	5
3313	2
3315	1
3316	13
3317	22
3323	1
3324	3
3325	3
3326	3
3327	5
3328	19
3329	1
3330	2
3331	1
3334	10
3341	7
3342	5
3344	1
3345	1
3347	9
3350	3
3353	1
3354	21
3355	15
3357	1
3358	10
3359	11
3360	22
3361	35
3362	38
3363	43
3364	3
3365	7
3368	2
3370	2
3372	2
3374	1
3378	1
3379	1
3384	4
3385	8
3386	31
3387	7
3388	11
3389	1
3390	1
3391	2
3392	6
3393	3
3394	7
3395	3
3396	33
3397	11
3398	15
3400	1
3401	5
3402	2
3403	1
3404	6
3405	1
3406	3
3408	70
3409	35
3410	1
3412	6
3414	1
3415	3
3417	1
3418	41
3420	3
3421	62
3422	6
3423	3
3424	27
3425	5
3426	7
3428	1
3429	12
3430	4
3431	3
3432	2
3433	1
3434	1
3435	17
3436	4
3438	25
3439	13
3440	14
3441	14
3442	1
3444	9
3445	4
3446	2
3447	2
3448	43
3449	1
3450	29
3451	11
3452	18
3453	2
3454	2
3455	1
3459	1
3461	13
3462	25
3466	8
3467	4
3468	18
3469	6
3470	5
3471	60
3473	2
3474	1
3475	2
3476	26
3477	13
3478	7
3479	18
3480	3
3481	75
3483	13
3484	10
3489	53
3492	1
3494	6
3496	1
3497	4
3498	8
3499	44
3500	4
3501	5
3502	3
3503	11
3504	22
3505	9
3506	5
3507	15
3508	18
3510	36
3511	6
3512	8
3513	7
3514	1
3515	9
3516	4
3519	6
3521	7
3524	10
3525	5
3526	15
3527	61
3528	5
3529	5
3531	1
3534	25
3535	59
3536	21
3537	3
3538	5
3539	2
3543	14
3544	3
3545	5
3546	2
3548	5
3549	8
3550	6
3551	13
3552	52
3553	5
3554	3
3555	33
3556	26
3557	5
3559	3
3563	3
3564	12
3565	7
3566	8
3567	1
3568	1
3569	2
3571	2
3572	4
3573	2
3574	1
3576	4
3577	2
3578	170
3580	2
3581	2
3584	4
3586	1
3587	2
3590	1
3591	15
3592	1
3593	19
3594	6
3596	1
3597	2
3598	3
3599	5
3604	1
3606	4
3608	25
3609	1
3614	8
3615	14
3616	10
3617	41
3618	12
3619	1
3622	1
3623	77
3624	43
3625	1
3626	3
3627	4
3628	2
3629	7
3632	5
3633	17
3634	1
3635	18
3637	1
3638	26
3639	18
3640	1
3641	2
3643	2
3646	17
3648	1
3649	8
3652	1
3653	3
3654	13
3655	2
3658	1
3660	2
3661	1
3662	2
3663	1
3664	1
3667	1
3668	15
3669	1
3671	62
3672	5
3673	2
3674	1
3675	8
3676	10
3677	4
3678	1
3679	2
3680	1
3681	33
3682	5
3683	19
3684	7
3685	9
3686	15
3687	1
3688	11
3689	4
3690	5
3691	1
3692	1
3693	8
3694	2
3695	2
3696	3
3697	21
3698	34
3699	13
3700	1
3701	13
3702	38
3703	40
3704	24
3705	8
3706	8
3707	10
3708	10
3709	1
3710	3
3711	1
3712	3
3713	1
3714	1
3715	2
3716	1
3717	61
3719	2
3720	1
3723	5
3724	5
3725	2
3726	5
3727	8
3728	4
3729	3
3730	17
3731	1
3732	4
3733	3
3735	17
3736	1
3737	1
3738	2
3739	1
3740	28
3741	11
3742	10
3743	3
3744	19
3745	29
3746	2
3747	2
3751	78
3752	46
3753	68
3754	9
3755	44
3756	1
3758	2
3760	3
3761	1
3763	16
3764	5
3765	2
3766	6
3767	3
3768	2
3769	3
3770	6
3771	3
3773	2
3774	4
3783	11
3784	11
3785	50
3786	4
3787	2
3788	6
3789	1
3790	2
3791	16
3792	1
3793	133
3794	2
3795	1
3797	3
3798	25
3799	6
3801	4
3802	4
3806	1
3807	1
3808	1
3809	35
3810	3
3811	7
3812	12
3813	3
3814	9
3816	1
3819	3
3821	16
3822	4
3823	2
3824	11
3825	29
3826	39
3827	23
3830	2
3831	11
3832	1
3833	2
3834	2
3835	6
3836	15
3837	3
3838	1
3839	3
3840	5
3841	6
3843	4
3844	9
3845	1
3846	4
3847	1
3849	2
3851	1
3852	13
3855	2
3857	1
3858	5
3859	2
3861	19
3862	2
3863	45
3864	5
3865	4
3868	42
3869	26
3870	1
3871	5
3872	1
3873	7
3877	9
3879	2
3882	34
3884	3
3888	1
3889	6
3893	19
3894	1
3895	1
3896	8
3897	83
3898	2
3899	1
3900	1
3901	2
3906	2
3908	3
3909	4
3910	20
3911	53
3912	2
3914	1
3915	6
3916	41
3917	15
3918	9
3919	1
3920	1
3922	1
3925	6
3926	1
3927	6
3928	4
3929	2
3930	4
3932	2
3933	1
3937	4
3938	2
3939	1
3940	1
3941	1
3942	1
3943	8
3945	1
3946	5
3947	3
3948	91
3949	96
3950	8
3951	1
3952	7
3953	4
3955	6
3957	3
3958	1
3959	8
3962	1
3963	2
